가게번호,유저이름,날짜,별점,사진,메뉴,리뷰,긍/부정, nlpdata
1,se**,2021-06-13,5,yes,순두부찌개/1+치즈돈까스/1,맛있게먹었습니다,1
1,wn**,2021-06-12,5,no,국물떡볶이/1+순대/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),배달도 빠르고 알차서 좋아요,1
1,lk**,2021-06-08,5,yes,참치김밥/2+우동/1+짬뽕라면/1,맛있게잘먹었어요!!! 김밥도엄청실한데 사진을못올려서아쉬네요 짬뽐라면은 정말맛있다며 흡입했구요 우동은 아이가잘먹네요^^ 또주문할께요~^^,1
1,ih**,2021-06-08,5,no,순대/1+잔치국수/1+부대찌개/1,너무너무너무너무 좋아요,1
1,di**,2021-06-07,5,no,참치김밥/1+떡볶이Set（떡볶이＋오뎅＋김밥）/1(김밥 선택(변경 안함))+사이다 500mL/1,빨리 오고 맛있었어요,1
1,he**,2021-06-07,4,no,비빔냉면/1+고구마치즈돈까스/1,맜있어요 다만 비빔면이 떡져서 왔어요 육수 주신걸로 풀어도 서로 뭉친부분이 있네요 ㅠ,1
1,za**,2021-05-28,5,yes,라볶이/1(곱빼기 추가 선택(곱빼기 추가))+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)+공기밥 추가(공기밥추가)),배송이 빠르고 좋아요..,1
1,,2021-05-27,5,no,라볶이/1+비빔국수/1+갈비탕/1,너무 너무 너무 너무 양이 많아요 정말 배터져 죽을거 같지만 다 먹게되는 마약같은 맛입니다,1
1,za**,2021-05-23,5,yes,떡만두국/1(곱빼기 추가 선택(곱빼기 추가))+김치찌개/1(곱빼기 추가 선택(곱빼기 추가)),배송이 빠르고 좋아요~,1
1,ma**,2021-05-23,5,yes,등심돈까스/1(곱빼기 추가 선택(곱빼기 추가))+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(참치김밥으로 변경)),맛있게 잘 먹었습니다. 감사합니다.,1
1,94**,2021-05-23,5,yes,갈비탕/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),맛있게 잘 먹었습니다^^,1
1,sa**,2021-05-22,5,yes,천국김밥/2+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),맛납니다 감사합니다,1
1,hs**,2021-05-21,5,no,참치김치볶음밥/2,아주 맛나게 잘먹었습니다,1
1,sa**,2021-05-17,5,yes,천국김밥/5+떡볶이/1,맛습니다 잘 먹겠습니다,1
1,jp**,2021-05-16,5,no,참치김밥/1+콩국수/1(곱빼기 추가 선택(곱빼기 추가))+등심돈까스/1,맛있게 잘먹었네요 다음엔 콩국수 곱배기로다가 ㅋㅇㅋ,1
1,sa**,2021-05-14,5,yes,천국김밥/3+치즈돈까스/1,맛있게 묵엇습니다 ㅎ,1
1,lk**,2021-05-13,5,yes,순대/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(변경 안함))+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(참치김밥으로 변경)),쫄면도 김밥도 순대도 어묵국물도 다 너무너무 맛있어요 만두까지 모두 이루케 맛있을일인가요 ㅋㅋㅋ 참치김밥은 집김밥쌀필요가없네요 배달도빠르고 너무너무 친절하세요~~~ 잘먹었습니다^^,1
1,ss**,2021-05-12,1,yes,라볶이/1+등심돈까스/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),돈까스세트 라볶이 주문 라볶이는 다 불어서 면이 떨어지지 않고 가위로 잘라 먹음 돈까스도...할 말이 없네요 ㅡㅡ,-1
1,dd**,2021-05-12,5,no,양푼비빔밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(참치김밥으로 변경)),정말 맛있게 잘 먹었어요.,1
1,si**,2021-05-09,5,no,칼국수/1+떡볶이Set（떡볶이＋오뎅＋김밥）/1(김밥 선택(변경 안함)),괜춘한맛에 양도 적당하고 담에 또시킬께요,1
1,ck**,2021-05-08,5,yes,천국김밥/1+고기만두/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),맛있게 잘 먹었습니다,1
1,so**,2021-05-08,5,yes,천국김밥/1+오뎅/1+우동/1+콜라 500mL/1,정보에 적힌대로 1시까지 영업해주셔서 감사합니다 밖에 날씨가 쌀쌀한데 음식이 따듯하고 맛있고 빠른 배달까지.. 감사합니다 맛집입니다.,1
1,dd**,2021-05-07,5,no,등심돈까스/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(참치김밥으로 변경)),맜있게 잘 먹었어요.,1
1,he**,2021-05-06,5,no,참치김밥/4,김밥 맛나게 먹었습니다,1
1,ju**,2021-05-05,5,no,참치김밥/4,맛있게 잘 먹었습니다 ~~~,1
1,ni**,2021-04-27,5,no,참치김밥/1+잔치국수/1+생선까스/1,다좋은데 한가지아쉬운점이 김치중국산 못먹겟네요,1
1,ru**,2021-04-21,5,no,소고기김밥/1+쫄면/1+고구마치즈돈까스/1,맛있었어요~~~~~,1
1,za**,2021-04-19,5,yes,천국김밥/1+라볶이/1(곱빼기 추가 선택(곱빼기 추가))+김치찌개/1(곱빼기 추가 선택(곱빼기 추가)),배송이 빠르고 좋아요~~,1
1,8d**,2021-04-17,5,no,참치김밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),빠르고 맛있고 깔끔하고 좋아요,1
1,qw**,2021-04-14,4,no,천국김밥/1+땡초김밥/1+소고기김밥/1+떡볶이/1,간만에 맛 최고 ~~^^,1
1,ck**,2021-04-14,5,yes,등심돈까스/1(곱빼기 추가 선택(곱빼기 추가))+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(변경 안함)),맛있게 잘 먹었습니다,1
1,yu**,2021-04-12,4,no,천국김밥/1+쫄면/1+물냉면/1,먹고난후라 사진이없어요 쫄면 야채가 더있었음좋겠구요 양념장은 조절할수있게 따로담아주시면좋겠어요 매콤하니 맛있는데 짭니다ㅠ,1
1,he**,2021-04-09,4,no,천국김밥/2+참치김밥/4,김밥땡겨서 시켜 먹었는데 맛있네요,1
1,,2021-04-09,5,no,순대/1+불고기덮밥/1+만두라면/1,不?不?不?不?不?不?不?,1
1,ck**,2021-04-08,5,yes,등심돈까스/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(변경 안함))+콜라 500mL/1,오랜만에 쫄면에 돈까스 이조합은 못참지,1
1,,2021-04-06,4,no,천국김밥/2+참치김밥/1+짬뽕밥/1(공기밥 추가(공기밥추가)),맛있고 배달도 빠르다,1
1,ni**,2021-04-06,5,no,참치김밥/2+등심돈까스/1+생수 2L/2,진짜맛있게잘먹었습니다.,1
1,gj**,2021-04-02,5,yes,김치찌개/2,뜨끈뜨끈 진짜 완전 뜨끈뜨끈ㅠㅠ 가게가서 먹는줄 뜨끈하고 맛있고 이벤트반찬서비스들도 많고ㅠㅠ 넘 잘 먹었어요♡♡♡♡♡♡♡ 강추,1
1,ni**,2021-03-29,5,no,천국김밥/2+순대/1+참치김치볶음밥/1+생수 2L/2,섬세함이좋았어요 맛있고,1
1,be**,2021-03-29,5,no,참치김밥/1+잔치국수/1+치즈돈까스/1+참치김치볶음밥/1,잘 받았습니다~ 가성비 좋아요,1
1,hy**,2021-03-28,5,no,왕만두/1+들깨칼국수/1,맛있게 잘 먹었습니다 번창하세요,1
1,no**,2021-03-28,5,no,천국김밥/1+참치김밥/2+동태탕/1,맛있게 잘 먹었습니다~~,1
1,si**,2021-03-22,5,yes,치즈김밥/1+돈까스김밥/1+물만두/1+치즈라면/1,김밥 항상 너무 잘먹고있어요 물만두도 맛있고 라면도 맛있고~,1
1,Bu**,2021-03-15,5,yes,오뎅/1+전복죽/1,배달 빠르게 왔네요. 넘 맛있으니까 다 먹고 사진 못 찍었어요 . 사장님 많이 파세요??,1
1,hs**,2021-03-14,5,yes,천국김밥/1+쫄면/1+비빔국수/1,매콤하면서 맛나더라구요,1
1,ju**,2021-03-10,4,yes,오징어덮밥/1+치즈돈까스/1,돈가스소스가 너무 달아요. 다른건 만족합니다.,1
1,ko**,2021-03-10,5,yes,참치김밥/2+돈까스김밥/1+소고기김밥/1+떡볶이Set（떡볶이＋오뎅＋김밥）/1(김밥 선택(변경 안함)),맛있게냠냠 자가격리중 바깥음식으로 위뢰받아봅니다 힝,1
1,ho**,2021-03-10,5,yes,라볶이/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),안녕하세요 사장님 맛있게먹고 후기남겨요 아쉬운게있다면 면이 조금뿔은건데 그래도 5점드릴게요,1
1,8d**,2021-03-08,5,no,치즈김밥/1+돈까스김밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(돈까스김밥으로 변경)),맛있게 잘 먹었어요^^,1
1,an**,2021-03-06,5,no,쫄면/1+수제비/1+등심돈까스/1,진짜 맛있어요..... 또 먹고싶다,1
1,si**,2021-03-03,4,yes,돈까스김밥/1+치즈떡볶이/1+부대찌개/1,돈까스김밥 돈까스 바삭하니 맛있네요. 부대찌개도 간좋고 good~,1
1,si**,2021-03-01,4,yes,물만두/1+우동/1+순두부찌개/1(공기밥 추가(공기밥추가)),너무맛있게 잘먹었어요. 반찬도 골고루 주셔서 밥한끼로 아주좋네요. 이렇게 시키면 3끼는 먹을수있네요^^,1
1,ki**,2021-02-28,2,no,수제비/1(곱빼기 추가 선택(곱빼기 추가))+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(계란말이김밥으로 변경)),후기 가 좋아 시켰으나 면은 덜익고 국물은 조미료 맛만 다음번엔 안시키려구요 배달도 한참 걸리고요,-1
1,gm**,2021-02-24,5,yes,참치김밥/1+등심돈까스/1+치즈돈까스/1,오늘 등심돈까스랑 치즈돈까스를 먹었는데요 음식도 너무 맛있고 배달도 빠르고 좋았어요 다음에 또 시켜 먹을께요 감사합니다~~^^,1
1,ju**,2021-02-21,5,no,떡볶이/1+고기만두/1+순대/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(변경 안함)),맛있게 잘 먹었습니다 ~감사합니다!!^^,1
1,li**,2021-02-21,5,no,떡볶이/1+카레덮밥/1(곱빼기 추가 선택(곱빼기 추가)),맛있게 잘 먹었습니다,1
1,su**,2021-02-20,5,no,들깨칼국수/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),다 맛있었는뎅 들깨칼국수에 깨맛이 별루 않나서 아쉬웠어요 맛이없는건 아니에여,1
1,so**,2021-02-18,4,no,땡초김밥/2+돈까스김밥/1+계란말이김밥/1+모듬김밥/1+국물떡볶이/1,먹을만해요~~~~~~~~~~~~~~,1
1,ed**,2021-02-17,5,no,계란말이김밥/1+라볶이/1+오뎅/1,잘먹었습니다. 수고하세요.,1
1,ko**,2021-02-17,5,no,계란말이김밥/1+소고기야채죽/1+단팥죽/1,너무너무너무너무너무너무 맛있어요!,1
1,8d**,2021-02-16,5,no,천국김밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(돈까스김밥으로 변경)),배달 40분 정도 걸렸어요 돈까스 두툼해요 소스 달달하면서도 자극적이지 않고 간도 딱좋아요 피클과 콘옥수수 신선했어요 양배추 신선도는 보통이요 돈까스 김밥 우동 면이 좀 짧게 잘려있었지만 맛은 괜찮았어요 우동에 어묵도 들어있어요^^ 유아둘 성인한명 한끼 식사로 딱 좋아요♡ 아이들도 맛있다며 다음에 또 주문하기로 했어요^^,1
1,kk**,2021-02-14,4,no,천국김밥/3+참치김밥/2,칼질을 좀 잘해주셨음합니다 매번 김밥이 두세개식 붙어있어요,1
1,si**,2021-02-12,4,yes,돈까스김밥/1+순두부찌개/1+치즈라면/1+공기밥/1,찬도 나오고 좋았습니다. 순두부찌개 아주 맛있네요. 김밥과 라면도 맛있었습니다~,1
1,kk**,2021-02-09,5,no,천국김밥/6,적당한가격 적당한맛 적당한만족,1
1,ed**,2021-02-09,5,no,천국김밥/2+라볶이/1+김치만두/1,김밥 라볶기 참 맛있어요. ㅎㅎ,1
1,li**,2021-02-06,5,no,천국김밥/1+쫄면/1+떡국/1,배부르게 잘 먹었습니다.,1
1,kk**,2021-02-02,4,no,천국김밥/6,잘 먹 었 어 요,1
1,li**,2021-01-30,5,no,들깨수제비/1+참치김치볶음밥/1,배부르게 잘 먹었습니다.,1
1,be**,2021-01-30,5,no,참치김밥/1+잔치국수/1+등심돈까스/1,잘받았습니다^^ 맛도 좋아요,1
1,kk**,2021-01-30,5,no,야채김밥/1+계란말이김밥/2+라볶이/1+짬뽕라면/1+등심돈까스/1(곱빼기 추가 선택(곱빼기 추가))+콜라 1.25L/1+사이다 1.25L/1,맛있습니다.조아요 수고하세요,1
1,sm**,2021-01-28,5,yes,참치김밥/3+오므라이스/1+고구마치즈돈까스/1,맛 없으면 한강 다리에서 떨어지겠습니다. 돈까스에 고구마와 치즈가 한데 어우러져 느끼함이 살짝쿵 있지만 함께 온 김치와 국이 느끼함을 잡아줍니다. 오므라이스에는 소스 진국입니다 이거 김밥 하나 두개 먹으면 어느 순간 사라지더라구요 ,1
1,be**,2021-01-22,5,no,김치김밥/1+참치김밥/1+등심돈까스/1,배송도 빠르고 좋아요 맛도 좋구요,1
1,yc**,2021-01-20,3,no,참치김밥/1+라볶이/1+오뎅/1+고기만두/1,라뽁이가 매우면서 간은 안대잇어여 다른것맛있어요,0
1,co**,2021-01-20,5,no,땡초김밥/1+김치김밥/1+치즈김밥/1+계란말이김밥/1,사무실을 비우지못할 상황이라 요기요를 통해 주문했는데 빠른 시각안에 정성껏 포장해주셔서 김밥 잘먹었습니다. 계란으로 겉을 감싼 모둠김밥 맛도좋고 새콤한 김치김밥 또한 느끼할 수 있었던 치즈김밥과 찰떡궁합이었습니다.,1
1,xx**,2021-01-19,3,no,천국김밥/2+부대찌개/1(곱빼기 추가 선택(곱빼기 추가)),먹을만 했어요ㅎㅎㅎ,0
1,ju**,2021-01-14,5,yes,칼국수/1+뚝배기불고기/1+청국장찌개/1+양푼비빔밥/1,배달도 날씨 안 좋은데 빨리왔어요ㅎㅎ 특히 청국장이 찐이예요... 김밥천국이라 다들 기대안하는데 시키면 찐 청국장이라 국물적고 밥 비벼먹기 딱 좋아여! 추천!,1
1,ju**,2021-01-13,5,yes,천국김밥/1+열무냉면/1+우거지해장국/1+등심돈까스/1,양많네요 밑반찬도 있어여 냉면육수 간은 좀 안맞긴한데 먹을만해요 육수 양이 좀더 많으면 짱일것같아요 잘먹었습니다,1
1,eo**,2021-01-13,5,yes,오뎅/1(곱빼기 추가 선택(곱빼기 추가))+참치찌개/1,감사히 잘 먹었습니다 군란 좋네요 요즘 금란인데,1
1,jr**,2021-01-13,5,no,순두부찌개/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(변경 안함)),변함없는 맛입니다 잘먹었습니다,1
1,gk**,2021-01-12,5,yes,천국김밥/2+김치찌개/1+등심돈까스/1,받은지5분만에정신없이먹어서 사진을중간에찍었네요.. 여기는 제 최고단골집입니다 맛도좋구 제입맛에항상맞춰주시는거같아요♥ 언제나감사합니당♥ ♥ ♥ 맛도좋고배달사장님도친절하시고 다좋아요 ♥ ♥ ♥화이팅입니다,1
1,20**,2021-01-10,5,no,천국김밥/2+참치김밥/1+치즈돈까스/1,빠른배달! 날씨도안좋은데 돈까스가 따뜻하게 와서 잘먹었습니다!,1
1,ba**,2021-01-07,5,no,천국김밥/1+김치김밥/1+치즈김밥/1+참치김밥/1+쫄면/1+우동/1,맛있게 잘 먹었습니다!!!!ㅎ 쫄면은 살짝 매웠는데 김밥이랑 먹으니까 딱이더라구요.ㅎㅎ,1
1,gi**,2021-01-07,2,no,천국김밥/4+오므라이스/1,그냥그러네요....,-1
1,jr**,2021-01-05,5,no,오뎅/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),꾸준한 맛을 자랑합니다,1
1,li**,2021-01-03,5,no,참치김밥/1+김치만두/1+떡국/1,푸짐하게 잘먹었습니다.,1
1,li**,2021-01-01,4,no,순두부찌개/1+갈비탕/1+낙지덮밥/1,맛도 괜찮고 배달이 빨리와서 좋았어요,1
1,ey**,2021-01-01,3,yes,땡초김밥/1+모듬김밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),맛있었고.양도 그냥저냥.다좋았어요.모듬김밥은 참치 김밥인줄알았어요.ㅜㅜ배달은 너무 늦게와...기다리는게 힘이들었습니다.,0
1,cl**,2021-01-01,5,yes,치즈떡볶이/1(곱빼기 추가 선택(곱빼기 추가))+콩국수/1,맛과 양.배달 모두 만족합니다~~,1
1,bp**,2020-12-31,4,no,참치김밥/1+쫄면/1+김치찌개/1,요즘 배달이 많아서인지 좀 늦었어요. 음식은 괜찮았습니다.,1
1,yj**,2020-12-30,5,no,순대/1(곱빼기 추가 선택(곱빼기 추가)+공기밥 추가(공기밥추가))+치즈국물떡볶이/1+등심돈까스/1(곱빼기 추가 선택(곱빼기 추가))+콜라 1.25L/1,맛잇어요 돈가스는 소스가 맛잇는데 배달하는데 시간걸려서 약간 눅눅,1
1,TO**,2020-12-29,4,no,돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(참치김밥으로 변경)),김밥 하고 돈까스는 먹을만 한데 우동이 맛때가리 없네 ㅠㅠ,1
1,no**,2020-12-27,5,no,천국김밥/1+참치김밥/1+소고기김밥/1+카레덮밥/1,배달이 좀 늦게왔어요. 맛은 좋았습니다.,1
1,sk**,2020-12-27,5,yes,부대찌개/1+제육덮밥/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(변경 안함)),굿~~~~~~~~~잡,1
1,eu**,2020-12-25,3,no,단팥죽/1+돈까스Set（등심돈까스＋우동＋김밥）/1(김밥 선택(참치김밥으로 변경))+린/2,솔직히 우동 싱겁고 참치김밥응 마요네즈 소스 때문인지 이터져잇었어요,0
1,oc**,2020-12-23,5,no,천국김밥/1+라볶이/1+뚝배기불고기/1,항상 맛있게 잘먹고있습니다,1
1,x0**,2020-12-22,5,yes,참치김밥/1+순대/1+제육덮밥/1,양도 많고 빠르고 맛도 좋습니다. 다음에 또 주문할랍니다.,1
1,li**,2020-12-19,5,no,치즈김밥/1+참치김밥/1+오징어덮밥/1,푸짐하게 잘 먹었습니다.,1
1,kk**,2020-12-17,3,no,천국김밥/6,적당하게 맛있습니다,0
1,js**,2020-12-16,5,no,참치김밥/1+순두부찌개/1+제육덮밥/1(곱빼기 추가 선택(곱빼기 추가)),배달빠르고 양많고 좋습니다,1
1,ia**,2020-12-16,5,no,순대/1+쫄면/1+떡만두국/1,감사합니다 맛있게 잘먹었습니다 ㅎㅋ,1
1,oc**,2020-12-16,5,no,천국김밥/2+라볶이/1+쫄면/1,맛있어요~~잘먹었습니다,1
1,ki**,2020-12-15,5,no,참치김밥/1+제육덮밥/1(곱빼기 추가 선택(곱빼기 추가)+공기밥 추가(공기밥추가)),자주 시켜먹는데 맛도 좋고 양도 많고 배달도 빠르네요 입맛이 저랑 맞아서 좋습니다,1
1,tb**,2020-12-15,4,no,야채김밥/1+떡볶이/1+순대/1+잔치국수/1,날씨때문에 배달이 늦었구요 소면은 면을 많이 주신건지?육수를 적게주신건지? 야채김밥엔 양배추맛만 났어요 떡볶이랑 순대는 쏘쏘했습니다.,1
1,eo**,2020-12-15,5,yes,천국김밥/2+된장찌개/1(곱빼기 추가 선택(곱빼기 추가)),역시 잘 시켜먹고 있습니다,1
1,be**,2020-12-15,5,no,김치김밥/1+제육덮밥/1+생맥주 1000cc/1+하이트/1,배달 빨라요 잘 먹겠습니다^^,1
1,ch**,2020-12-11,5,no,참치김밥/2+된장찌개/1,신속.친절.양많고 맛있고 배달비 없고... 더 필요한게 없네요.많이 파세요.,1
1,ch**,2020-12-11,5,no,참치김밥/2+참치찌개/1,항상 빠르고 친절하고 맛있어요.,1
1,wh**,2020-12-11,4,no,참치찌개/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(참치김밥으로 변경)),맛있게 먹었습니다 쫄면이 좀 많이 불어서 와서 아쉬웠네요,1
1,ba**,2020-12-06,5,no,땡초김밥/1+김치김밥/1+참치김밥/1+국물떡볶이/1+생맥주 1500cc/1,김밥 국물떡볶이 모두 맛있어요 완전~~^^ 아니 생맥주를 파는 김밥집이 있다니요 ㅋㅋㅋ 너무 은혜로운 김밥집이네욤,1
1,tk**,2020-12-06,1,yes,참치김밥/1+열무냉면/1+순두부찌개/1(곱빼기 추가 선택(곱빼기 추가))+등심돈까스/1,열무냉면에 면빼고 열무냉 만 먹었어요 면이 딱딱하고 맛이없어요 반찬으로 주신 김치가 간거같아요 돈가스에서 뼛조각이 나왔어요,-1
1,li**,2020-12-05,5,no,참치김밥/1+떡볶이/1+등심돈까스/1,푸짐하게 잘 먹었습니다.,1
1,eo**,2020-12-05,5,yes,김치찌개/1+제육덮밥/1,맛있게 잘 먹었습니다,1
1,ja**,2020-12-01,5,yes,떡볶이/1+순대/1+등심돈까스/1,배달이 아주 빨라서 좋아요.,1
1,ch**,2020-12-01,5,no,순두부찌개/1+고구마치즈돈까스/1,항상 변함없는게 좋네요. 배달하시는분 매우 친절하고 빠르고 맛있고... 많이 파세요.,1
1,li**,2020-11-29,5,no,천국김밥/1+쫄면/1+떡국/1,양도 푸짐하고 잘 먹었습니다.,1
1,ju**,2020-11-25,5,yes,칼국수/1+양푼비빔밥/1,잘 먹었습니다아아아아 칼국수 또 시켜먹으께영♡,1
1,ba**,2020-11-23,4,no,천국김밥/1+국물떡볶이/1+순대/1+콜라 1.25L/1,국물떡볶이는 좀 덜익은것같아서 별로였지만 순대와 김밥은 정말 맛있음,1
1,ju**,2020-11-23,5,no,우동/1+생선까스/1+쫄면Set（쫄면＋오뎅＋김밥）/1(김밥 선택(참치김밥으로 변경)),순한맛 시켰는데 좀 매웠어요 ㅠ 그러나 맛있게 잘 먹었습니다,1
